,0
7380,SOTULEI12A58A7CB72
7381,SOVJEKI12A6701C530
7382,SOWYCZK12A58A7B48B
7383,SOXBZNR12A679D7E8E
7384,SOXILCU12AB01844D7
7385,SOYKPOC12A8C1402EF
7386,SOAOZFA12A58A805AE
7387,SOBZZMP12A8C140E31
7388,SOJTSBS12AB0183010
7389,SOMGWBZ12A6D4FA0BF
7390,SOZOERP12A6D4FD301
7391,SOHWVHZ12A8C13E5CA
7392,SOPQGBL12AB01821C7
7393,SOSLAJE12AB018DA78
7394,SOSXTRU12AB0187735
7395,SOIBTCL12A8C139B12
7396,SONYBWB12A8C137FB7
7397,SOBNNDP12A58A78284
7398,SODIWYR12A8C13E1B4
7399,SODYAQG12A6D4FD15C
7400,SOFWGPD12A58A7BE9B
7401,SOFYPWU12A81C23213
7402,SOLBWFV12A8C13D5B2
7403,SOLVEOG12A58A7A661
7404,SONFNJO12A8C136FD2
7405,SOORUQV12A67020A4C
7406,SOPHDIF12AB01888A4
7407,SOUTZBI12AB018A276
7408,SOIDMQZ12A58A7D6BF
7409,SODTKHY12A6D4F9722
7410,SOHOTTD12A6D4F7035
7411,SOJOIWK12AF729FAA2
7412,SOZURRL12A8AE46E0D
7413,SOZVMYF12A8C132646
7414,SOCHYDE12A8C13E438
7415,SOCRDRV12A58A7B75C
7416,SOGOOAB12AF72A071D
7417,SOJPGNH12A81C2160E
7418,SOLFKFY12A6D4F74DA
7419,SOVYNGI12A6310F180
7420,SOXFXPX12A8C1325C5
7421,SOYIPFY12A8C13AF8C
7422,SOGTKWW12A8C13597B
7423,SOHIBSG12A8C13E741
7424,SOKTUEG12A8C13FC8A
7425,SOQHOZP12A58A7CEB1
7426,SORKPVE12A81C20227
7427,SOVBFNH12A58A7875F
7428,SOKXERP12A6D4F9895
7429,SOMBLQJ12A81C22FC4
7430,SOBGVPD12A81C217B0
7431,SOGGGFS12A8C13415A
7432,SOLHGCU12A8C142620
7433,SOPIIOL12AF72A6EF2
7434,SOSUBHV12AF72A4220
7435,SOYLKVN12A6D4F7CCA
7436,SOZBNBS12A6D4F6382
7437,SOEXMSL12A6BD4F9B3
7438,SOWNYBT12A6D4F8723
7439,SOXCUPZ12AB018BF92
7440,SOCQIQY12A8C140363
7441,SOEVZND12AB0183DA0
7442,SOEXCPT12AB0182160
7443,SOHJARA12A8C13A8D8
7444,SOIHKMM12A6D4FC4C5
7445,SOINHHV12A8C140860
7446,SOIQYMH12A6D4F7D88
7447,SOKPXOD12AF72A54BF
7448,SOSXQAY12A8AE48B67
7449,SOWUCFL12AB0188263
7450,SOXIPTN12AF72A081B
7451,SOJDFPH12A6D4F591C
7452,SOWXVYZ12A8C14245D
7453,SOXMDUA12A8C1338E7
7454,SOIINTU12A8AE47534
7455,SOJLZQH12AC9075519
7456,SOLDJOP12AC9097630
7457,SOMTDFZ12A6D4F8A19
7458,SORRPYV12A8AE46078
7459,SOYEUPH12A8AE45FFC
7460,SOEYBEF12A58A777F7
7461,SOHQBAW12A58A7B93C
7462,SOIBSFJ12AB017D71F
7463,SOJXKPO12A58A7EE33
7464,SOKBTQU12A8C1360FE
7465,SOKSUBN12AB017D6D4
7466,SOPMFKQ12AF72A5215
7467,SOXPJVO12A6D4FCC69
7468,SOYJGIV12AC468A43C
7469,SOYLUIF12AF72A24EE
7470,SOYSFKI12AB017D6F5
7471,SOAKWFZ12A8C1389E7
7472,SOSAJZU12A58A77DBF
7473,SOAHKNJ12AF72A54BE
7474,SOHABQJ12A6D4F8528
7475,SOLPHLO12A6D4F97B7
7476,SORWBFK12AF72A4BA9
7477,SOTQEWT12A6D4F7D2A
7478,SOFUUEH12AB0185F34
7479,SOHOSMK12AB01809D9
7480,SOMMIUM12A8C13FD49
7481,SONIDAJ12AB01809D1
7482,SORGAKY12A58A7AE24
7483,SOZFJYG12AB0182D24
7484,SOTGHAO12AB0183D03
7485,SOLJNZQ12A8C1440E0
7486,SOWONPQ12A8BED02A8
7487,SOATLAK12A8C13F422
7488,SOBQZKH12A8AE48A02
7489,SOBWFXM12AB0182808
7490,SOCYZRT12AB018506D
7491,SOFZOTX12A67ADF6DB
7492,SOGGTYQ12A8C133BAD
7493,SOGQJQX12A6D4F7E5B
7494,SOIIVGZ12A8C1320CF
7495,SOIZMTQ12AF72A604A
7496,SOJJRCE12AB018691C
7497,SOKCDFP12A6D4FC287
7498,SOKJITL12AB017E7FF
7499,SOKNAOF12AF72AC876
7500,SOLRECS12A8C13D300
7501,SOMDPGR12A8C1367BF
7502,SOOUAFG12A6D4F863B
7503,SOPVATE12AB0181330
7504,SOPWSTE12A8C13D2D2
7505,SOQMOFI12A6D4F6F2E
7506,SOTISBX12AB018942A
7507,SOUAOQU12A81C1FFCC
7508,SOUEKFN12A8C13C509
7509,SOUSCFR12A58A7D3DA
7510,SOYDXXF12A6D4F5942
7511,SOZITAX12A6310DA13
7512,SOUVTEO12AB018369C
7513,SOBAKDJ12A8C13E557
7514,SOKHHZJ12A8AE47AE0
7515,SONXNIX12A6D4F8EDC
7516,SOTNTVK12A8C13C4CF
7517,SOYPPAZ12A8C143CD6
7518,SODAJWB12A8C13BE3E
7519,SOGOFTS12AB018CF75
7520,SOHUTDU12A6D4F6303
7521,SOXCOSB12A58A7F2D0
7522,SOBBCWG12AF72AB9CB
7523,SODJQRW12A67AD864D
7524,SOGNFOD12A6D4F8584
7525,SOWKYCH12A8C13BB21
7526,SOWLKMP12A58A7CDCA
7527,SOBMNXE12A8C140F8A
7528,SOGYPIS12B0B807573
7529,SOHTRRT12AB018148B
7530,SOIQZXP12AF72A2044
7531,SOKNIAR12A8C1382CD
7532,SOKRIJB12A6D4F990A
7533,SOKWYPU12A67AE0286
7534,SOLZNSD12A6D223BA6
7535,SOMRTFI12AB01821EE
7536,SOOYUDJ12AB01843AF
7537,SOSZPDX12A6701FA47
7538,SOUYZZD12A8C13DDDF
7539,SOZJEAW12A58A761DB
7540,SOOGOKS12A6D4F84B0
7541,SOFOSTI12A6701D7BE
7542,SOLYCOX12A8C1466E8
7543,SOTHRKJ12A6701C2D8
7544,SOBWJZE12AB018165F
7545,SOCDRSP12A58A76F5E
7546,SOCLFCD12A6D4FA66D
7547,SODAPBH12A6D4F9692
7548,SODEMCU12A8C13ECCE
7549,SOEDTCQ12A6310F1AF
7550,SOEHQQT12A6D4F9691
7551,SOEJGEG12A58A81267
7552,SOHBUFS12A6D4F9B2B
7553,SOHGFMT12A6D4FA66F
7554,SOILAAJ12A8C13B7CD
7555,SOIRIYH12A6D4F968F
7556,SOITMVZ12A6D4F9A9B
7557,SOJWWIQ12A8C138021
7558,SOJXXLA12A6D4F968B
7559,SOJYHDK12A8C144525
7560,SOJYOEX12A6D4F9043
7561,SOKIMQN12AB017D55C
7562,SOKQRQO12A6D4F870F
7563,SOKZKDF12A6D4FA670
7564,SONAISQ12A81C2236D
7565,SONFDFT12B0B809543
7566,SOPBZCI12A8AE469FE
7567,SOPQJYJ12AB0182202
7568,SOQVYFB12A8C138EC8
7569,SORJNMJ12A8C13D994
7570,SOSVTWI12A6D4FA672
7571,SOTDAPP12A58A7E502
7572,SOTHMJC12AB0185BA4
7573,SOTKTDY12AB01879BC
7574,SOUGGAS12A8C13645C
7575,SOUIVPB12AC90719FA
7576,SOVLYBR12AF72A4AA3
7577,SOVSTAJ12A6D4F5F5E
7578,SOVVHRL12A6D4F6BF7
7579,SOVYAGC12A6D4F9690
7580,SOVYGSK12A6D4F9689
7581,SOWADCQ12A8C13311C
7582,SOWCNDE12A6D4F7D25
7583,SOWRNMU12A8C1422A1
7584,SOWSSRH12A58A7CE5D
7585,SOXUSYJ12A8C13C549
7586,SOYFZMA12A8C140E90
7587,SOZHBRQ12A6D4F7D2E
7588,SOZLKKS12AB018B2D7
7589,SOLHTJY12A58A7AFE7
7590,SOAGRCT12AB017B552
7591,SOCPIVV12A6D4F7B4C
7592,SOETHJA12A6310F21E
7593,SOEWNBH12AB018BE9E
7594,SOIBHOD12A58A7B5D7
7595,SOMQCND12A6D4FAD9B
7596,SOOONKL12AB0187911
7597,SOWZZHZ12A6D4FACAA
7598,SOQDOQH12A8C13D96E
7599,SOSNTPY12A6D4F8471
7600,SOXFFHK12A6BD53D1A
7601,SOCJXRD12AB0189B2D
7602,SOKRZAH12A6D4F7775
7603,SOKUQKE12AF72AAEA9
7604,SORUKTT12A6D4FBBC8
7605,SOYJQNE12AB0182EC9
7606,SOBEHXG12A8C138D22
7607,SOVZSCE12B0B806C00
7608,SONYGQM12A58A7C612
7609,SOWYRHB12A670215C9
7610,SOAEKIE12A6701FEAD
7611,SOBCSFE12A6D4F814A
7612,SOCSEXS12AB0180DEB
7613,SODQJRM12A8C136783
7614,SOEMDXY12AB0185BA1
7615,SOFDBEA12A67ADD058
7616,SOFNGCP12AB0183973
7617,SOFPRLN12A6BD4F03B
7618,SOHAAJQ12AB017C8D9
7619,SOHAVKZ12AF72A05C3
7620,SOHPPRQ12A8C13AD25
7621,SOIRLDI12A6D4FA5FA
7622,SOJNJGQ12A6D4F62BC
7623,SOKDDXH12A8C1409E5
7624,SOKHKIM12A8C13BE29
7625,SONFYKY12A8AE44CAD
7626,SOOIROS12A8C13C802
7627,SOOKNEY12A8C13D63E
7628,SOOKXQW12A6D4F9416
7629,SOQLFVE12AB017E74E
7630,SORZGRJ12A58A7BDFF
7631,SOTZQOV12A6D4F5914
7632,SOUYBJG12A6D4FCFEC
7633,SOWHZPR12AB0183510
7634,SOZBPBG12A8159E894
7635,SOZRCKP12A6D4F98F2
7636,SOCXGVO12A6310DBC2
7637,SOORFBA12A8C13E49E
7638,SOOULIM12A8C13AAED
7639,SOYPYDU12A8C134D03
7640,SOAYVPL12A8C134CAE
7641,SOKEXGR12AB0180F13
7642,SOCSXMM12AB0186A58
7643,SOGETEU12A8C1410AA
7644,SOOGANI12A8C139E6B
7645,SODKLAG12AB018C16B
7646,SOGUPCJ12AB0182FAE
7647,SOZQIVM12AB017E2AA
7648,SOBPUVE12B0B808A06
7649,SOGVXLY12A8C135496
7650,SOMPVIE12A8C135480
7651,SOJHLXL12A6D4F826A
7652,SORZQTM12A6D4FA22E
7653,SOJUIBR12A670215C0
7654,SOBNVYD12AB018D1E9
7655,SOLLTVP12A6310F136
7656,SOLQYRD12A8C13CAF5
7657,SOWKYIJ12AB017B0AA
7658,SOZQABK12A58A7A4B6
7659,SOBDGQD12A58A7C5DF
7660,SOKWGBI12A6310F1B8
7661,SOCKWAJ12A8C144B65
7662,SOFKBVO12AF729EF76
7663,SOLQCTP12A8C132F95
7664,SOWKYUB12A8C1440CB
7665,SOGPKAP12AF72A1F36
7666,SOKOEJK12A6701CCA2
7667,SOXXSVC12A582A242D
7668,SOFLCPH12A8C145125
7669,SOIPSCR12A8C143947
7670,SORSAII12A8AE48701
7671,SOSHCKL12A8C13D654
7672,SOANEFZ12A6D4F86D8
7673,SOBSIDS12A67ADA695
7674,SOKZGOR12A8AE46C6C
7675,SOWGQHG12A58A78688
7676,SOBBAFQ12A8C141BF2
7677,SOWBSGQ12A8C143163
7678,SOWHXYB12A8C142C30
7679,SOGFUFK12AB0185350
7680,SOHTWLT12A8C13CFE1
7681,SOKYJOP12A6701FC21
7682,SOPULXR12A6D4F920D
7683,SOSJGYI12AF72A310F
7684,SOSMFJQ12A81C22CCC
7685,SOUDQDW12AF729F367
7686,SOWQBBT12AC4686122
7687,SOXUJHP12A6D4F57A9
7688,SOBTIYZ12AB0181A16
7689,SOJANXN12A67AE1F28
7690,SOVBTVV12AB0188C78
7691,SOESNFX12A8C13E0A5
7692,SOGCKET12A81C221CF
7693,SOICTOM12A6D4FCE8F
7694,SONJNCV12A6D4F95AC
7695,SONUYPZ12AC46899E2
7696,SOOEHDB12A58A809A2
7697,SOTYFVI12AB017FF7F
7698,SOUDCBI12A8C13CDD3
7699,SOXOMQQ12A8C13BF49
7700,SOYJNBM12A8C140480
7701,SODNENZ12A58A79DA2
7702,SODVEBY12A8C1423E5
7703,SOGZWPR12A6D4F8AE9
7704,SOLQFBS12AF729BCCA
7705,SOMGBSW12AB017E7E6
7706,SONVCEJ12AB017B5A9
7707,SOOWZLZ12A8C143104
7708,SOQQBXR12A6D4F8461
7709,SOQUSOG12A58A7A73C
7710,SOTCTQD12A8AE48256
7711,SOTEKHA12A6D4F8466
7712,SOTUXBM12A8C140DB6
7713,SOTZRNJ12A67AD8640
7714,SOVOECI12AF729DC39
7715,SOWFNAZ12A6701FC0E
7716,SOWGODA12A6BD5315A
7717,SOXPJTT12A6BD5315E
7718,SOYAHAV12A8C133742
7719,SOSVQDL12A8C13CFC7
7720,SOPPDJG12A8C144C3F
7721,SOPYZGJ12A8C13D515
7722,SOALVDS12A8C13A389
7723,SOYTNLI12A8C13924C
7724,SOBSTHR12A67020A31
7725,SODJQOP12AB0181A36
7726,SOIIBEZ12A8C143CE4
7727,SOINVXX12A8C144CA6
7728,SOOXVHJ12AB017C566
7729,SONQOZH12A8C12FDBC
7730,SOAKOEA12AB018848B
7731,SOFKTHD12AB0183614
7732,SOMOXYL12A6D4FB480
7733,SOUXTDJ12A6D4F95B7
7734,SOXLUUY12AB017D705
7735,SOAGMLZ12A8C13B808
7736,SOAKPMX12AB018193B
7737,SOFSTPP12AAFF43630
7738,SOGIFHM12A670207B7
7739,SOMDKBT12A8C134151
7740,SOMHFKQ12AF72A4040
7741,SONOEPJ12A81C20E5D
7742,SOZEJTU12A8C1422B8
7743,SOADSKA12AB01860FA
7744,SOAEUYZ12AF72A6379
7745,SOBBRFA12A6701FBC4
7746,SOBOIDQ12AB0184F7B
7747,SOBOOXZ12A8C13AF83
7748,SOCMDYI12A6D4F78A3
7749,SODMSFL12AB0181E6F
7750,SOEAJTP12A6310D999
7751,SOEAODZ12AF72A2863
7752,SOEBWPL12A6310D958
7753,SOEJVTY12A81C22428
7754,SOEODCC12A8C13FF31
7755,SOEPHOU12A8C141DE1
7756,SOEXXYL12AAFF42865
7757,SOFBDAL12A670207B9
7758,SOFLMVP12A81C2244A
7759,SOFMWSD12A8C13CE54
7760,SOGCVPU12AB017CA73
7761,SOGLOXC12A8C143C29
7762,SOGMNZG12AB0182DAD
7763,SOGWIGV12A6D4F8615
7764,SOHKBXW12AB0185660
7765,SOHPICJ12A6D4F6BD0
7766,SOHVJSR12A6701E952
7767,SOIFQIE12A6D4F78A4
7768,SOJDSQY12A8AE497C1
7769,SOJMJMS12AB018566E
7770,SOJNNQH12A6D4F6F23
7771,SOJWLLS12A6BD5315F
7772,SOKCLGX12A67ADD6BF
7773,SOKCZCN12A6D4F94CF
7774,SOKKCHJ12B0B806780
7775,SOKYGTU12A8C143C9B
7776,SOLCTNA12AB0185F52
7777,SOLGCVO12A58A7BE87
7778,SOLZHLL12A6310D85C
7779,SOMHQSN12A8C1418BB
7780,SOMQIVI12A6D4F78A1
7781,SOMULTQ12A67ADE98A
7782,SONIFJR12A6702187A
7783,SONMPJJ12AB0183AF8
7784,SOOCEUK12AB018FDBB
7785,SOOIWMQ12A6D4F9AF5
7786,SOPKQZD12A67021881
7787,SOQBEWV12A8C138B4D
7788,SORJBNM12A6310DFE4
7789,SORMNIY12A8C13BC44
7790,SOSJLSI12A8C13FB69
7791,SOTPYZP12AB01821F1
7792,SOTVSBY12A6D4F74D8
7793,SOUXVNA12A8C1389D7
7794,SOVGSEL12A8C141591
7795,SOVVYOW12A8C136DE8
7796,SOVZAYI12A8C13E896
7797,SOWTNQR12A6D4F6D2C
7798,SOWVEAF12A81C2242D
7799,SOYIMKB12A67021874
7800,SOZCARG12A6D4F74D1
7801,SOZRMMN12A81C218B3
7802,SOZSILE12AB01885B7
7803,SOOZIKI12A8C1397E3
7804,SOBOHSG12AB0183748
7805,SOKKZDB12A6310E966
7806,SOLWHDY12A6310DFE5
7807,SOQUCVI12A6D4FC6A1
7808,SORCQRX12AF72AC4CC
7809,SORNVVT12AF72A0C39
7810,SORXKZB12AF72A1F72
7811,SOSVMCJ12A6310E292
7812,SOXCEYU12A6D4F3E70
7813,SOAPDFU12A8C13778B
7814,SOHHGXJ12B0B80735F
7815,SOJAMVI12AB017B880
7816,SOZPKWA12A8C13CBBD
7817,SOEVLWN12AB017F563
7818,SOITCZM12A6D4F9538
7819,SOYWENS12AB0180B01
7820,SODVHDW12A8C134043
7821,SOQNZPF12AB01871CD
7822,SOBGDGX12A6D4F531E
7823,SOGHPKV12AB017F657
7824,SOGLKUJ12A8AE46B92
7825,SOGXIQE12A6D4F9510
7826,SOJIMZR12A8C141643
7827,SOJZYUB12A67020883
7828,SOMWBKM12A8C142BE6
7829,SOZASPL12AB017B78D
7830,SOCMGYC12A8C134ED4
7831,SOINKYU12AB018451C
7832,SOVAKWK12A67020865
7833,SOCEYDM12A58A7C4B7
7834,SOJGQYH12A6D4F663A
7835,SOKLVHU12A6D4F4778
7836,SOPCAWX12A6D4F4770
7837,SOPKTFQ12A67021600
7838,SOXAFQB12A6D4F476F
7839,SOZLQPF12A6D4F4776
7840,SOCKWJW12AC468A1E5
7841,SOBTOGN12A6310F927
7842,SOCVTNC12A6310F91C
7843,SODYRNX12A8C13ECD4
7844,SOKUOGD12A8C13ECC3
7845,SOLQSWM12A6D4FA60D
7846,SOLVEIV12A8C140229
7847,SOMCRNC12A8C13ECB5
7848,SOVSQGR12A8C13ECB7
7849,SOCUGBC12AB017C64C
7850,SODAZRN12AB0184E3F
7851,SODWFXL12A6D4FB509
7852,SOKILGU12A8C13F565
7853,SOOIZIS12A8C13F80C
7854,SOREXED12A6701E078
7855,SORCEQI12A8C1440BD
7856,SORJLSW12A6D4F8C6E
7857,SORQGDL12AB0181C33
7858,SOXRPBX12AB018222D
7859,SOZHWTM12A8C14229F
7860,SOCCOOK12A8C13EF91
7861,SOLFXQT12A8C13E06C
7862,SOCFQUL12A8C141CA2
7863,SOIPAAD12AB018ACBA
7864,SOROHAJ12A8C13B252
7865,SOSNWID12A8C13B268
7866,SORHYAP12AB018A7A5
7867,SOZEBLF12A6D4F8259
7868,SOZYIQR12A58A7DB25
7869,SOBQUNN12A6701DD71
7870,SOESGHP12A6D4FC5B9
7871,SOIXCNY12AB0187C02
7872,SORHWHC12A8C13A547
7873,SOVFYFW12A8C131F0D
7874,SOXTKIS12A8C13E6E3
7875,SOGGTOD12A6701C578
7876,SONIIGT12A58A78884
7877,SOOYHDP12A6701CDC7
7878,SOSTRGA12A8C138D77
7879,SOHNYSV12AF729EADD
7880,SOVGBNY12A6701C158
7881,SOWLYLU12AB018D084
7882,SOYOKLE12A6701C545
7883,SODUPJT12AB0189315
7884,SOLUOES12A8C13E4BE
7885,SOMSIGU12A8C1422FB
7886,SOYVWQO12A6D4FBC8A
7887,SOKWEAS12A8AE45448
7888,SOAIVCH12AC468AAB1
7889,SOGLEYF12A8C140E28
7890,SOHETNQ12A6D4F848A
7891,SOJBFFO12A6D4F6D00
7892,SOLHXEH12AAF3B4752
7893,SOSHJIH12AF72A1D72
7894,SOWIYOP12A8C140E73
7895,SOYJYFW12A8C130E52
7896,SOBXNSJ12AB017B6A4
7897,SOZJCET12A6D4F7672
7898,SOUGVQS12A8C1307B6
7899,SOAJYSF12A6701D300
7900,SOMOSXL12A6701E5DC
7901,SOAMWDX12A58A7B898
7902,SOCNZNI12A670207BB
7903,SOEXQYM12A6D4F8D53
7904,SOFVUZY12A6D4FB4B9
7905,SOGWKBQ12A670207C1
7906,SOHFEBN12A67ADBCE4
7907,SOPONUS12A6D4FB437
7908,SOQYJSP12A670207B8
7909,SOROHAU12A67ADBCE0
7910,SORQUGW12AB017F8F7
7911,SOTADMC12A67ADBCDD
7912,SOWHTOT12A6310F226
7913,SOZKDMB12B0B80C4AC
7914,SOHCCSM12AF72A8C64
7915,SOVPOOI12AF72A68AB
7916,SODWLOQ12AB017EC73
7917,SOAOHEN12A6D4FCCF0
7918,SOLGDMO12A8C139FA9
7919,SOOIQRH12A58A7B875
7920,SOKQTHF12B0B80B306
7921,SOEWXQH12A58291C80
7922,SOJDXQI12AF72A580E
7923,SOOLGLX12A6D4F70C3
7924,SODQPRL12AAF3B50E3
7925,SOEPUMU12A8C133A91
7926,SOOJCGP12AB0189923
7927,SOBXUVB12AB0188BCF
7928,SOERSBA12A6D4F9823
7929,SOGOAYT12AB0181DA0
7930,SOHSWUU12AB01843AE
7931,SOIDJZY12A6701DEF7
7932,SOMZVWJ12AB01851E6
7933,SOOFWSO12A6D4FB1B2
7934,SOEJQOM12A8C13D882
7935,SOINZOY12A8C142CDD
7936,SODFFPB12A6701E94E
7937,SOEDJNI12A58A80B2C
7938,SOAQTQO12A6D4FCD0A
7939,SOGHDIA12A6D4F7C96
7940,SOLLHNB12A8C1431C2
7941,SOLVZKQ12AB01814C3
7942,SONMPXN12A8C141AA5
7943,SOQYBTP12A8C141F9E
7944,SOYXUEP12A6701C316
7945,SOZFMHK12AAF3B35B1
7946,SOVPAVU12AB018B82A
7947,SODGYXZ12A6D4FAE2B
7948,SOQMWJG12A6701E1AC
7949,SOJNTIT12A6D4F88A9
7950,SODROZF12A8AE4740F
7951,SOFYINV12AB0186263
7952,SOQXHMG12AF72A4D81
7953,SOROKRP12AF729F9B4
7954,SOMUMZJ12AB0187BB9
7955,SOOHLZA12A6D4F98E4
7956,SOQOXSB12A6D4F95BB
7957,SOONWKZ12A8C13F61D
7958,SORRYYS12A6D4FD224
7959,SOPUFLQ12A8C13B1A1
7960,SOCGMIW12AB018030A
7961,SOCKFVF12A8C1442A7
7962,SOCWSNN12A6D4F825C
7963,SODCZGO12A6310E918
7964,SODTAHY12A8C13ACAF
7965,SOEVFLW12AB0186A47
7966,SOGJDOV12A6310E91B
7967,SOHMXQJ12A6D4F77E0
7968,SOLFEWX12A8C1442C8
7969,SOLUMYZ12AF72A2696
7970,SONRWFT12A6D4F983A
7971,SOPMWXY12A58A7E908
7972,SOSGJQI12AF72A7681
7973,SOUWQCX12A6310DFA9
7974,SOVZYVV12A6701D29F
7975,SOXXPVF12A8C13E5EB
7976,SOBPWRJ12A8C132C2D
7977,SOIHZHK12A6D4F8A2C
7978,SOJPFFD12A8C13BED0
7979,SOJXQRG12A6D4FAB99
7980,SOKTQAL12A6D4FB89F
7981,SOLMGYY12A6D4F9ADD
7982,SOMSNIZ12A8C13634A
7983,SOQDALY12A8C13BEC1
7984,SOQMRGD12AB0180DE1
7985,SOUKUSB12A6D4FA207
7986,SOXCAIZ12A8AE45E10
7987,SOHXSRV12AB017D7B8
7988,SOIHAKF12AB017D6EB
7989,SOWZJLW12A8C13EB2A
7990,SODGUIH12A8C13449A
7991,SOGSYMR12A6D4F7B08
7992,SONRTRO12A6701BF39
7993,SORUMUS12A6701E751
7994,SOTWREV12A6D4F912E
7995,SOZNTNI12A6701C54A
7996,SOAQLWB12A8C13BA9D
7997,SOCREWX12B0B809720
7998,SOEBQBO12A6D4F66C4
7999,SOEUFFD12A6D4FBDF5
8000,SOFAJJB12B350582B8
8001,SOFDGBY12AB01847A1
8002,SOIYPLX12AB0189CA2
8003,SOJKTPQ12A6D4F7CFB
8004,SOLCQWF12A6310F26E
8005,SOLMGCH12A8AE47BC1
8006,SOLPOOZ12A8C1370BD
8007,SOMMLEZ12A6D4F920E
8008,SOMSYSZ12A58A7D87F
8009,SONEDFY12A6D4F66D7
8010,SOQGQSM12A6310E27D
8011,SORLBDA12A58A7A222
8012,SOUXOWL12A6701FB24
8013,SOVHSIY12A58A7F192
8014,SOYEUWK12A6701DC8B
8015,SOVDHIU12A8C1360EE
8016,SORBCRG12A6D4F8440
8017,SOSTSNO12A8C134C75
8018,SOCHNVD12A58A7A8A7
8019,SOPXKYC12A6D4F8394
8020,SOMMJKF12AF72A181B
8021,SOUHFOP12AB0180942
8022,SOCUDQZ12AB01834A0
8023,SOGYNPB12AB018566D
8024,SOXYVOP12A67020716
8025,SOGKQAX12A8C13267C
8026,SOJTGAN12A6D4FD01A
8027,SODUTYU12A8C1358B9
8028,SOGVAPY12AB0183DDD
8029,SOILSLF12AB0186CE8
8030,SOVQTBI12AB0183DF1
8031,SODVCKW12A8C14071B
8032,SOEHZOL12A67AE0E4F
8033,SOGNKUN12AB018D192
8034,SOPDTVU12AB018D1B4
8035,SOQHRSB12A6D4FBAFD
8036,SOGBOQX12A8C139DF7
8037,SOJCGNS12AB0185539
8038,SOKCVYJ12AB018238D
8039,SOKQYVG12A58A75445
8040,SORXLUH12AB01812A4
8041,SOSYUHN12AB01823A9
8042,SOHZVVD12A58A7BE3D
8043,SOKMYKP12A8C13C151
8044,SODADBO12AB0186903
8045,SOAOULW12AAF3B5B85
8046,SOYZOUY12AAF3B5B94
8047,SOAMKRU12A58A814CB
8048,SODGJHK12A3F1EB3E3
8049,SODVULJ12A58A7CA4D
8050,SOLNTUO12AB017F54B
8051,SOMWPOI12A8C13849A
8052,SOOGAIY12A6D4F98A0
8053,SOZYTWE12A3F1EA18B
8054,SOVECVJ12A6D4F9B7F
8055,SOHYDID12A6D4F781C
8056,SOSZSXU12AB0184050
8057,SOBUXNB12AB0182BF3
8058,SOPFSBH12A8C13BB19
8059,SOLGZMY12A58A7A6DD
8060,SONQAWV12A6310F99A
8061,SOJFJWS12A8C130E9C
8062,SOQAWXV12AB017ED78
8063,SOASZHJ12B0B80A18B
8064,SOBXNRH12AF72A0F69
8065,SOMJBJL12AB0189861
8066,SOOGGMF12A8C131953
8067,SORFHOZ12A6701E129
8068,SOYIYOG12A6D4F98CD
8069,SOMIEGI12A81C20778
8070,SORPBJG12AB017EA14
8071,SOWYZLZ12AB0188271
8072,SOBIONB12AB0185862
8073,SOSHWWI12A58A7A6A0
8074,SOGMPJO12A8C13F7ED
8075,SOMCAPM12A8C13AD4B
8076,SOSTJUP12A8C13FB74
8077,SOERBSC12A67AE228B
8078,SODNUXO12A8C144E0A
8079,SODRJZU12A58A7C02F
8080,SOZJFDM12AB01807DC
8081,SODXQBE12A6701C80C
8082,SOOPGMV12A6D4FD13A
8083,SOCOIIG12A58A7D151
8084,SOLVAOU12A6702037D
8085,SOPODMB12AB01817E5
8086,SOUBEXV12AB01804A4
8087,SOZFICM12AB0186A1E
8088,SOAQMEC12A67ADD881
8089,SOCKLYO12AF72A877F
8090,SOMGCYD12AB018745F
8091,SOVMIHC12A8C13703A
8092,SOCUSRK12A8C13CEDF
8093,SOXOYNZ12A8AE4962A
8094,SOBHDZO12A6D4FD169
8095,SOJCCRT12A6D4FD201
8096,SOJPTRM12A8C14003B
8097,SONEPPU12A58A7EB97
8098,SOZZHQT12AB018B714
8099,SOJPOKA12AB01804B1
8100,SOKIOOC12AF729ED9E
8101,SOMKVDK12A67AE227F
8102,SONLPYY12A8C13FFA6
8103,SOOMUMM12A6D4F91DC
8104,SOPSDYY12A8C13E1D2
8105,SORZRNA12AB0182E04
8106,SODJANU12AB0188D30
8107,SOPQGDG12AB018200B
8108,SOEAKGI12A6D4F7CA4
8109,SONHCFB12A6D4FA36F
8110,SOCQPKH12A8C142F32
8111,SOGKVFL12AB0185E42
8112,SOJRTBO129F06A9450
8113,SOLQMRL12A58A7BE80
8114,SOOWJWB12AB018D1C8
8115,SOPNCYU12A8C13FACC
8116,SOSEPIU12AB018D1CC
8117,SOTIYTQ12AB018D18F
8118,SOZEUQZ12A6310E8E3
8119,SOHORHW12A8C139E45
8120,SOILAUT12A8C139E5D
8121,SOYPBXB12A8AE4736D
8122,SORFIPH12AB018BD90
8123,SOAIOFW12A8C13FAC0
8124,SODBWWP12AB0182C8F
8125,SOLXZPE12A8AE47AFF
8126,SOSTVKN12A8C13A2DF
8127,SOJECAD12A67020498
8128,SOBBQCZ12AB018455A
8129,SOBPLGR12A6D4F82BE
8130,SOENLMR12A58A78ADD
8131,SOETMGH12AB01822F2
8132,SOFEBGQ12AB017FAB6
